review_length,rating,num_exclamation_marks,contains_question_mark,uppercase_ratio,helpful_votes,is_helpful
38,5,0,0,0.02272727273,5,1
38,5,3,0,0.0253164557,6,1
38,5,0,0,0.01986754967,3,1
38,5,0,0,0.04026845638,3,1
38,5,2,0,0.03243243243,16,1
38,5,1,0,0.03125,6,1
38,5,3,0,0.03726708075,22,1
38,5,0,0,0.02054794521,0,0
38,5,0,0,0.01935483871,0,0
38,5,1,0,0.05769230769,3,1
38,5,0,0,0.04109589041,6,1
38,5,0,0,0.05960264901,12,1
38,5,0,1,0.04487179487,0,0
38,5,0,0,0.04458598726,3,1
37,1,0,0,0.04597701149,5,1
37,1,0,1,0.02054794521,0,0
37,1,1,0,0.03626943005,0,0
37,1,0,0,0.02808988764,3,1
37,1,0,0,0.007299270073,6,1
37,1,0,0,0.0320855615,5,1
37,1,1,0,0.03311258278,3,1
37,2,1,0,0.02173913043,1,0
37,2,0,0,0.03424657534,3,1
37,2,1,0,0.07692307692,4,1
37,3,0,0,0.03012048193,0,0
37,3,0,0,0.02395209581,1,0
37,3,0,0,0.01418439716,0,0
37,3,0,0,0.03243243243,4,1
37,3,0,0,0.06802721088,1,0
37,3,0,0,0.02564102564,4,1
37,4,1,0,0.02013422819,3,1
37,4,3,0,0.05917159763,3,1
37,4,0,0,0.02739726027,3,1
37,4,0,1,0.06134969325,0,0
37,5,0,0,0.02547770701,0,0
37,5,2,0,0.02339181287,3,1
37,5,0,0,0.04137931034,1,0
37,5,1,0,0.02538071066,0,0
37,5,0,0,0.0303030303,1,0
37,5,0,0,0.03125,1,0
37,5,0,0,0.01796407186,0,0
37,5,0,0,0.02649006623,4,1
37,5,0,0,0.06,0,0
37,5,1,0,0.04964539007,9,1
37,5,0,0,0.03424657534,0,0
37,5,0,0,0.04794520548,0,0
37,5,0,0,0.02836879433,0,0
37,5,1,0,0.05027932961,0,0
37,5,0,0,0.01986754967,0,0
37,5,0,0,0.02285714286,3,1
37,5,0,0,0.02068965517,5,1
37,5,0,0,0.03012048193,1,0
37,5,0,0,0.03496503497,9,1
37,5,1,0,0.04861111111,0,0
37,5,0,0,0.007352941176,0,0
37,5,0,0,0.03649635036,5,1
37,5,0,0,0.03731343284,0,0
37,5,2,0,0.04137931034,1,0
37,5,1,0,0.01398601399,4,1
37,5,1,0,0.03571428571,5,1
37,5,0,0,0.05487804878,2,0
37,5,0,0,0.02919708029,0,0
37,5,0,0,0.06206896552,9,1
37,5,1,0,0.05755395683,1,0
37,5,0,0,0.04402515723,0,0
37,5,0,0,0.06493506494,0,0
37,5,0,0,0.01265822785,4,1
37,5,1,0,0.03571428571,5,1
37,5,0,0,0.02898550725,0,0
37,5,1,0,0.01438848921,2,0
37,5,3,0,0.08496732026,1,0
37,5,1,0,0.02290076336,3,1
37,5,0,0,0.02127659574,0,0
37,5,3,0,0.07352941176,0,0
37,5,0,1,0.03424657534,5,1
37,5,1,0,0.02857142857,3,1
37,5,0,0,0.02649006623,23,1
37,5,1,0,0.02380952381,0,0
37,5,0,0,0.02068965517,5,1
36,1,0,0,0.04794520548,1,0
36,1,1,0,0.03225806452,7,1
36,1,0,0,0.04819277108,1,0
36,1,0,0,0.04294478528,3,1
36,1,0,0,0.03378378378,10,1
36,1,3,0,0.06569343066,0,0
36,1,0,1,0.02919708029,6,1
36,2,0,0,0.0289017341,5,1
36,2,1,0,0.02158273381,0,0
36,3,0,0,0.03125,4,1
36,3,0,0,0.02255639098,5,1
36,4,0,0,0.03816793893,0,0
36,4,0,0,0.02739726027,0,0
36,4,3,0,0.03816793893,1,0
36,4,0,0,0.072,10,1
36,4,0,0,0.03086419753,3,1
36,5,0,0,1,0,0
36,5,0,0,0.02173913043,3,1
36,5,0,0,0.02777777778,5,1
36,5,3,0,0.03424657534,4,1
36,5,1,0,0.03592814371,0,0
36,5,4,0,0.02127659574,3,1
36,5,0,0,0.05442176871,6,1
36,5,0,0,0.02097902098,3,1
36,5,0,0,0.03333333333,4,1
36,5,1,0,0.02919708029,0,0
36,5,0,0,0.04516129032,0,0
36,5,0,0,0.02666666667,8,1
36,5,0,0,0.0275862069,0,0
36,5,3,0,0.06993006993,0,0
36,5,0,0,0,0,0
36,5,0,0,0.02424242424,3,1
36,5,0,0,0.03067484663,0,0
36,5,4,0,0.04516129032,1,0
36,5,0,0,0.025,0,0
36,5,0,1,0.05298013245,5,1
36,5,4,0,0.03225806452,2,0
36,5,0,0,0.05,0,0
36,5,0,0,0.01754385965,9,1
36,5,2,0,0.03448275862,1,0
36,5,1,0,0.07006369427,3,1
36,5,1,0,0.0248447205,0,0
36,5,0,0,0.04294478528,2,0
36,5,0,0,0.04316546763,0,0
36,5,0,0,0.0275862069,0,0
36,5,1,0,0.04545454545,0,0
36,5,1,0,0.02923976608,0,0
36,5,1,0,0.02877697842,3,1
36,5,2,0,0.05769230769,0,0
36,5,0,0,0.02127659574,1,0
36,5,1,0,0.0253164557,3,1
36,5,0,0,0.02777777778,1,0
36,5,0,0,0.01315789474,1,0
36,5,0,0,0.03947368421,0,0
36,5,0,0,0.01438848921,0,0
36,5,0,0,0.02857142857,4,1
36,5,0,0,0.05405405405,0,0
36,5,0,0,0.03921568627,1,0
36,5,2,0,0.1140939597,4,1
36,5,1,0,0.01796407186,1,0
35,1,0,1,0.03597122302,5,1
35,1,0,0,0.0275862069,1,0
35,1,0,0,0.01388888889,7,1
35,1,0,0,0.05806451613,3,1
35,1,5,0,0.008,0,0
35,1,4,0,0.03676470588,2,0
35,2,0,0,0.06870229008,2,0
35,2,0,0,0.04511278195,13,1
35,2,0,0,0.02013422819,4,1
35,3,0,0,0.01219512195,0,0
35,3,0,0,0.03875968992,0,0
35,3,0,1,0.04964539007,0,0
35,3,0,0,0.02068965517,1,0
35,4,0,0,0.03205128205,1,0
35,4,1,0,0.01734104046,3,1
35,4,0,0,0.0243902439,0,0
35,4,1,0,0.03311258278,1,0
35,4,2,0,0.04964539007,1,0
35,5,1,0,0.04316546763,0,0
35,5,0,0,0.04285714286,2,0
35,5,0,0,0.0251572327,6,1
35,5,2,0,0.04316546763,4,1
35,5,0,0,0.0303030303,1,0
35,5,1,0,0.03086419753,0,0
35,5,0,0,0.0303030303,5,1
35,5,0,0,0.03937007874,4,1
35,5,0,0,0.01948051948,3,1
35,5,5,0,0.02479338843,0,0
35,5,1,0,0.03623188406,1,0
35,5,0,0,0.03053435115,2,0
35,5,3,0,0.1017964072,11,1
35,5,3,0,0.03125,2,0
35,5,1,0,0.01973684211,1,0
35,5,1,0,0.05696202532,0,0
35,5,0,0,0.01973684211,3,1
35,5,0,0,0.01324503311,0,0
35,5,1,0,0,5,1
35,5,1,0,0.02083333333,0,0
35,5,4,0,0.04081632653,1,0
35,5,0,0,0.03448275862,3,1
35,5,0,0,0.0447761194,1,0
35,5,0,0,0.03424657534,3,1
35,5,0,0,0.01351351351,2,0
35,5,3,0,0.02352941176,4,1
35,5,0,0,0.01136363636,0,0
35,5,0,0,0.02721088435,3,1
35,5,0,0,0.03937007874,4,1
35,5,2,0,0.01886792453,0,0
35,5,0,0,0.02272727273,4,1
35,5,7,0,0.03759398496,0,0
35,5,1,0,0.0245398773,3,1
35,5,0,0,0.0275862069,4,1
35,5,0,0,0.04458598726,6,1
35,5,0,0,0.03921568627,5,1
35,5,0,0,0.03649635036,1,0
35,5,0,0,0.02312138728,1,0
35,5,1,0,0.0243902439,5,1
35,5,0,0,0.005681818182,2,0
35,5,0,0,0.02040816327,0,0
35,5,0,0,0.03731343284,1,0
35,5,0,0,0.0245398773,7,1
35,5,0,0,0.02173913043,0,0
35,5,0,0,0,0,0
35,5,1,0,0.04,2,0
35,5,0,0,0.04666666667,3,1
34,1,0,0,0.0859375,4,1
34,1,0,0,0.02290076336,0,0
34,1,0,0,1,1,0
34,2,0,0,0.025,0,0
34,2,0,0,0.025,22,1
34,2,0,0,0.03977272727,0,0
34,3,0,0,0.03086419753,10,1
34,3,3,0,0.015625,3,1
34,3,0,0,0.01265822785,0,0
34,3,0,0,0.02173913043,0,0
34,4,0,0,0.02222222222,3,1
34,4,0,0,0.06382978723,12,1
34,4,0,0,0.04733727811,0,0
34,4,0,0,0.024,3,1
34,4,0,0,0,0,0
34,4,0,0,0.03496503497,1,0
34,4,1,0,0.04294478528,0,0
34,4,0,0,0.03571428571,4,1
34,5,0,0,0.07514450867,2,0
34,5,0,0,0.02631578947,4,1
34,5,2,0,0.0325203252,0,0
34,5,1,0,0.03896103896,0,0
34,5,1,0,0.02255639098,0,0
34,5,0,0,0.05960264901,0,0
34,5,0,0,0.02097902098,1,0
34,5,0,0,0.03164556962,0,0
34,5,5,0,0.03816793893,0,0
34,5,0,0,0.03424657534,3,1
34,5,0,0,0.02586206897,11,1
34,5,0,0,0.05263157895,1,0
34,5,1,0,0.03546099291,10,1
34,5,0,0,0.06299212598,3,1
34,5,1,0,0.04964539007,0,0
34,5,0,0,0.04615384615,0,0
34,5,0,0,0.03937007874,1,0
34,5,1,0,0.02985074627,3,1
34,5,0,0,0.01438848921,1,0
34,5,1,0,0.05263157895,13,1
34,5,0,0,0,0,0
34,5,1,0,0.04137931034,0,0
34,5,4,0,0.05479452055,0,0
34,5,0,0,0.04724409449,0,0
34,5,0,0,0.01142857143,3,1
34,5,2,0,0.04761904762,0,0
34,5,1,0,0.02923976608,5,1
34,5,0,0,0.01986754967,4,1
34,5,0,0,0.04964539007,0,0
34,5,2,0,0.04225352113,0,0
34,5,0,0,0.06289308176,1,0
34,5,0,0,0.04255319149,2,0
34,5,0,0,0.02112676056,3,1
34,5,1,0,0.02083333333,6,1
34,5,0,0,0.02777777778,0,0
34,5,0,0,0.04285714286,9,1
34,5,2,0,0.04958677686,3,1
34,5,0,0,0.01869158879,0,0
34,5,0,0,0,1,0
34,5,0,0,0.01111111111,0,0
34,5,0,0,0.03773584906,3,1
34,5,2,0,0.1443298969,1,0
34,5,0,0,0.007142857143,7,1
34,5,0,0,0.01360544218,1,0
34,5,1,0,0.02325581395,0,0
33,1,0,0,0.0325203252,6,1
33,1,1,0,0.03703703704,4,1
33,1,0,0,0.03703703704,1,0
33,1,0,0,0.162962963,0,0
33,1,1,0,0.05223880597,4,1
33,1,5,0,0.06422018349,11,1
33,1,2,0,0.03973509934,2,0
33,1,0,0,0.01257861635,3,1
33,1,1,0,0.03703703704,4,1
33,1,1,0,0.032,12,1
33,2,0,0,0.345323741,1,0
33,2,0,0,0.01324503311,16,1
33,2,3,0,0.09448818898,3,1
33,3,0,0,0.01449275362,0,0
33,3,0,0,0.02054794521,1,0
33,3,0,0,0.0234375,0,0
33,3,0,0,0.025,3,1
33,3,0,0,0.03076923077,4,1
33,4,0,0,0.03053435115,1,0
33,4,0,0,0,6,1
33,4,1,0,0.03125,1,0
33,4,0,0,0.01886792453,0,0
33,4,1,0,0.01470588235,3,1
33,5,0,0,0.03787878788,0,0
33,5,1,0,0.06617647059,2,0
33,5,1,0,0.02898550725,9,1
33,5,0,0,0.05839416058,0,0
33,5,1,0,0.02307692308,0,0
33,5,4,0,0.1317365269,4,1
33,5,1,0,0.07352941176,0,0
33,5,1,0,0.02580645161,4,1
33,5,0,0,0.03333333333,0,0
33,5,0,0,0.03731343284,4,1
33,5,0,0,0.02962962963,0,0
33,5,0,0,0.05161290323,1,0
33,5,0,0,0,3,1
33,5,0,0,0.01796407186,9,1
33,5,1,0,0.02272727273,0,0
33,5,0,0,0.02097902098,0,0
33,5,0,0,0.07086614173,4,1
33,5,0,0,0.02542372881,1,0
33,5,0,0,0.05594405594,4,1
33,5,0,0,0.04964539007,7,1
33,5,0,0,0.04918032787,6,1
33,5,1,0,0.0303030303,0,0
33,5,2,0,0.07142857143,1,0
33,5,0,0,0.05185185185,1,0
33,5,0,0,0.03571428571,11,1
33,5,0,0,0.0325203252,4,1
33,5,0,0,0.02158273381,0,0
33,5,2,0,0.05369127517,3,1
33,5,0,0,0.02112676056,1,0
33,5,0,0,0.05487804878,1,0
33,5,0,0,0.05035971223,1,0
33,5,0,0,0.1824817518,0,0
33,5,1,0,0.02816901408,1,0
33,5,0,0,0.008,0,0
33,5,0,0,0,0,0
33,5,0,0,0.04487179487,0,0
33,5,0,0,0.02189781022,0,0
33,5,0,0,0.02702702703,0,0
33,5,0,0,0.02205882353,0,0
33,5,0,0,0.07407407407,0,0
33,5,2,0,0.01652892562,1,0
33,5,5,0,0.02836879433,4,1
33,5,0,0,0.02380952381,4,1
32,1,1,0,0.04255319149,4,1
32,1,0,1,0.03816793893,0,0
32,1,0,0,0.01307189542,0,0
32,1,0,0,0.03267973856,3,1
32,2,0,0,0.02898550725,8,1
32,2,0,0,0.008130081301,0,0
32,2,0,0,0.01526717557,3,1
32,2,0,0,0.1085271318,3,1
32,3,0,0,0.04605263158,0,0
32,3,0,0,0.02068965517,3,1
32,3,0,0,0.025,3,1
32,4,0,1,0.02877697842,0,0
32,4,0,0,0.024,2,0
32,4,0,0,0.01550387597,3,1
32,4,0,0,0.03731343284,0,0
32,4,0,0,0.01863354037,8,1
32,4,2,1,0.0472972973,2,0
32,4,0,0,0.02307692308,0,0
32,5,0,0,0.05263157895,0,0
32,5,0,0,0.1034482759,0,0
32,5,3,0,0.02290076336,0,0
32,5,0,0,0.05555555556,0,0
32,5,0,0,0.02097902098,0,0
32,5,0,0,0.02702702703,0,0
32,5,0,0,0.02127659574,0,0
32,5,0,0,0.02325581395,3,1
32,5,0,0,0.02173913043,0,0
32,5,0,0,0.0802919708,0,0
32,5,3,0,0.04724409449,0,0
32,5,0,0,0.09565217391,0,0
32,5,1,0,0.02027027027,1,0
32,5,3,0,0.05,14,1
32,5,1,0,0.1037037037,1,0
32,5,1,0,0.08208955224,1,0
32,5,2,0,0.03448275862,0,0
32,5,0,0,0.007936507937,0,0
32,5,0,0,0.03007518797,3,1
32,5,0,0,0.02362204724,0,0
32,5,2,0,0.08982035928,0,0
32,5,0,0,0.03076923077,0,0
32,5,0,0,0.04724409449,0,0
32,5,0,0,0.03355704698,1,0
32,5,1,0,0.01290322581,3,1
32,5,1,0,0.02307692308,0,0
32,5,0,0,0.024,4,1
32,5,0,0,0.05035971223,3,1
32,5,0,0,0.03816793893,0,0
32,5,2,0,0.1153846154,0,0
32,5,0,0,0,2,0
32,5,0,0,0.02459016393,5,1
31,1,0,0,0.01869158879,0,0
31,1,0,0,0.0303030303,0,0
31,1,0,0,0.06481481481,6,1
31,1,0,0,0.08333333333,6,1
31,1,2,0,0.1617647059,5,1
31,2,0,0,0.03937007874,0,0
31,4,0,0,0.02127659574,0,0
31,4,0,0,0.02127659574,4,1
31,4,0,0,0.04545454545,5,1
31,4,0,0,0.02325581395,4,1
31,4,1,0,0.03053435115,0,0
31,4,1,0,0.02777777778,7,1
31,5,0,0,0.03623188406,0,0
31,5,3,0,0.02222222222,6,1
31,5,3,0,0.08783783784,0,0
31,5,1,0,0.03968253968,3,1
31,5,0,0,0.04504504505,5,1
31,5,0,0,0.03448275862,6,1
31,5,1,0,0.02097902098,5,1
31,5,0,0,0.02158273381,0,0
31,5,0,0,0.02752293578,3,1
31,5,0,0,0.04316546763,1,0
31,5,0,0,0.05172413793,0,0
31,5,0,0,0.02654867257,0,0
31,5,2,0,0.03597122302,2,0
31,5,0,0,0.02290076336,0,0
31,5,0,0,0.02702702703,0,0
31,5,0,0,0.03875968992,6,1
31,5,0,0,0.02083333333,8,1
31,5,3,0,0.05223880597,0,0
31,5,1,0,0.0325203252,1,0
31,5,0,0,0.06504065041,1,0
31,5,1,0,0.08333333333,1,0
31,5,1,0,0.02380952381,1,0
31,5,1,0,0.08256880734,1,0
31,5,0,0,0.03076923077,1,0
31,5,0,0,0.05769230769,1,0
31,5,0,0,0.03246753247,0,0
31,5,0,0,0.03174603175,0,0
31,5,1,0,0.0490797546,0,0
31,5,0,0,0.10625,3,1
31,5,4,0,0.04511278195,6,1
31,5,0,0,0.02797202797,1,0
31,5,7,0,0.07407407407,1,0
31,5,1,0,0.02919708029,0,0
31,5,1,0,0.09523809524,0,0
31,5,0,0,0.01492537313,3,1
31,5,0,0,0.06666666667,5,1
31,5,0,0,0.03149606299,0,0
31,5,0,0,0.06034482759,4,1
31,5,0,0,0.02362204724,1,0
30,1,2,0,0.032,2,0
30,1,0,0,0.02702702703,1,0
30,1,5,0,0.08653846154,1,0
30,1,0,0,0.03225806452,4,1
30,2,0,0,0.02654867257,0,0
30,2,0,0,0.02419354839,0,0
30,2,0,0,0.03225806452,3,1
30,3,0,0,0.016,2,0
30,3,0,0,0.0396039604,1,0
30,3,0,0,0.01666666667,0,0
30,3,0,0,0.02419354839,0,0
30,4,0,0,0.05882352941,1,0
30,4,1,0,0.02816901408,4,1
30,4,0,0,0.06611570248,0,0
30,4,0,0,0.01886792453,1,0
30,4,0,0,0.02307692308,3,1
30,4,0,0,0,4,1
30,5,0,0,0.0447761194,1,0
30,5,3,0,0.05511811024,2,0
30,5,2,0,0.04,0,0
30,5,1,0,0.03636363636,0,0
30,5,2,0,0.02985074627,3,1
30,5,0,0,0.01709401709,0,0
30,5,4,0,0.02962962963,0,0
30,5,0,0,0.04237288136,0,0
30,5,0,0,0,0,0
30,5,0,0,0.04761904762,0,0
30,5,0,0,0.025,3,1
30,5,1,0,0.02564102564,3,1
30,5,0,0,0.02877697842,0,0
30,5,0,0,0.05833333333,0,0
30,5,0,0,0.025,5,1
30,5,1,0,0.07627118644,1,0
30,5,0,0,0.01724137931,1,0
30,5,0,0,0.02205882353,3,1
30,5,0,0,0.02752293578,2,0
30,5,1,0,0.01666666667,11,1
30,5,1,0,0.04716981132,0,0
30,5,1,0,0,3,1
30,5,1,0,0.1047619048,2,0
30,5,0,0,0.01973684211,5,1
30,5,0,0,0.01807228916,7,1
30,5,0,0,0.05982905983,3,1
30,5,1,0,0.01739130435,0,0
30,5,0,0,0.03305785124,4,1
30,5,0,0,0.02739726027,0,0
30,5,0,0,0.02580645161,0,0
30,5,0,0,0.0234375,1,0
30,5,0,0,0.05223880597,7,1
30,5,0,0,0.008547008547,0,0
30,5,3,0,0.1721854305,0,0
30,5,2,0,0.02702702703,0,0
30,5,0,0,0.05833333333,0,0
30,5,1,0,0.05970149254,0,0
30,5,0,0,0.03333333333,6,1
30,5,0,0,0.9836065574,0,0
30,5,2,0,0.03053435115,0,0
30,5,0,0,0.03448275862,0,0
30,5,0,0,0.02173913043,3,1
30,5,0,0,0.02189781022,1,0
30,5,0,0,0.02013422819,5,1
30,5,1,0,0.1071428571,3,1
30,5,1,0,0.03875968992,4,1
30,5,0,0,0.06086956522,0,0
30,5,0,0,0.03937007874,0,0
30,5,1,0,0.02255639098,0,0
30,5,1,0,0.01785714286,0,0
30,5,1,0,0.05517241379,0,0
30,5,2,0,0.03703703704,0,0
30,5,0,0,0.03636363636,4,1
30,5,0,0,0.01709401709,0,0
30,5,2,0,0.07142857143,0,0
30,5,2,0,0.06666666667,20,1
30,5,2,0,0.03125,0,0
30,5,8,0,0.05042016807,0,0
29,1,0,0,0.03053435115,2,0
29,1,0,0,0.06611570248,5,1
29,1,2,0,0.03149606299,1,0
29,1,0,0,0.07086614173,4,1
29,1,0,0,0.02542372881,3,1
29,1,0,0,0.02362204724,5,1
29,1,13,0,0.1949152542,5,1
29,1,2,0,0.03389830508,0,0
29,1,0,0,0.03076923077,3,1
29,1,2,0,0.02290076336,22,1
29,2,0,0,0.02857142857,1,0
29,2,0,0,0.03157894737,0,0
29,3,0,0,0.02479338843,2,0
29,3,0,0,0.01941747573,3,1
29,3,0,0,0.05128205128,0,0
29,4,0,0,0.02205882353,1,0
29,4,1,0,0.06557377049,1,0
29,4,2,0,0.03603603604,0,0
29,4,0,0,0.03448275862,2,0
29,4,0,0,0.04854368932,0,0
29,4,0,0,0.0350877193,1,0
29,5,1,0,0.02631578947,1,0
29,5,1,0,0.04504504505,0,0
29,5,4,0,0.024,0,0
29,5,0,0,0.03289473684,0,0
29,5,0,0,0.008695652174,0,0
29,5,0,0,0.02919708029,4,1
29,5,0,0,0.04716981132,0,0
29,5,0,0,0.04347826087,0,0
29,5,0,0,0.04,0,0
29,5,1,0,0.01612903226,0,0
29,5,0,0,0.07438016529,3,1
29,5,0,0,0.05172413793,0,0
29,5,0,0,0.01459854015,3,1
29,5,0,0,0.03846153846,3,1
29,5,2,0,0.02702702703,1,0
29,5,0,0,0.04545454545,2,0
29,5,2,0,0.03361344538,0,0
29,5,0,0,0.03125,0,0
29,5,1,0,0.01754385965,0,0
29,5,0,0,0.02962962963,0,0
29,5,1,0,0.1363636364,0,0
29,5,3,0,0.09352517986,0,0
29,5,3,0,0.05154639175,1,0
29,5,1,0,0.1089108911,1,0
29,5,1,0,0.04225352113,0,0
29,5,1,0,0.02941176471,0,0
29,5,0,0,0.06837606838,4,1
29,5,5,0,0.04854368932,0,0
29,5,0,0,0.01680672269,5,1
29,5,0,0,0.01418439716,0,0
29,5,1,0,0.07751937984,8,1
29,5,0,0,0.02631578947,17,1
29,5,0,0,0.06956521739,0,0
29,5,2,0,0.04081632653,2,0
29,5,0,0,0.04666666667,1,0
29,5,0,0,0.06666666667,1,0
29,5,3,0,0.05839416058,0,0
29,5,0,0,0.03389830508,0,0
29,5,0,0,0.124260355,13,1
29,5,0,0,0.025,0,0
29,5,0,0,0.06140350877,1,0
29,5,2,0,0.04201680672,0,0
29,5,1,0,0.112,0,0
28,1,0,0,0,0,0
28,1,0,0,0.03472222222,15,1
28,1,0,0,0.0350877193,4,1
28,1,2,0,0.01851851852,1,0
28,1,0,1,0.1047619048,7,1
28,1,0,0,0.0350877193,4,1
28,1,0,0,0.04273504274,2,0
28,1,4,0,0.007407407407,0,0
28,1,0,0,0.009090909091,1,0
28,1,0,0,0.03100775194,0,0
28,1,0,0,0.04379562044,3,1
28,1,0,0,0.04201680672,3,1
28,3,0,0,0.0487804878,2,0
28,3,0,0,0.03296703297,2,0
28,3,0,0,0.05737704918,0,0
28,4,0,0,0,3,1
28,4,0,0,0.04166666667,4,1
28,4,0,0,0.0462962963,3,1
28,4,0,0,0.046875,1,0
28,4,1,0,0.01666666667,0,0
28,4,1,0,0.02380952381,6,1
28,4,1,0,0.007633587786,3,1
28,4,0,0,0,2,0
28,4,0,0,0.06194690265,0,0
28,5,0,0,0.03759398496,2,0
28,5,0,0,0.02205882353,0,0
28,5,0,0,0.05405405405,0,0
28,5,1,0,0.01834862385,0,0
28,5,1,0,0.01923076923,3,1
28,5,0,0,0.04424778761,0,0
28,5,3,0,0.0487804878,4,1
28,5,0,0,0.05511811024,3,1
28,5,0,0,0.02419354839,4,1
28,5,1,0,0.02941176471,0,0
28,5,3,0,0.07142857143,0,0
28,5,0,0,0.02777777778,5,1
28,5,4,0,0.08620689655,0,0
28,5,0,0,0.02419354839,4,1
28,5,2,0,0.03703703704,3,1
28,5,1,0,0.01739130435,1,0
28,5,1,0,0.02702702703,0,0
28,5,1,0,0.06557377049,0,0
28,5,0,0,0.02941176471,2,0
28,5,0,0,0.02205882353,0,0
28,5,0,0,0.048,1,0
28,5,0,0,0.016,0,0
28,5,0,0,0.02608695652,7,1
28,5,0,0,0.04958677686,0,0
28,5,0,0,0.02564102564,1,0
28,5,0,0,0,0,0
28,5,0,0,0.02608695652,7,1
28,5,0,0,0.0325203252,4,1
28,5,2,0,0.05555555556,0,0
28,5,0,0,0.05504587156,0,0
28,5,0,0,0.05511811024,2,0
28,5,1,0,0.04347826087,4,1
28,5,0,0,0.0347826087,0,0
28,5,0,1,0,2,0
28,5,4,0,0.05555555556,3,1
28,5,0,0,0.008928571429,0,0
28,5,0,0,0.024,0,0
28,5,0,0,0.01724137931,2,0
28,5,0,0,0.03738317757,0,0
28,5,2,0,0.01351351351,3,1
28,5,1,0,0.01785714286,4,1
27,1,1,0,0.06363636364,0,0
27,1,0,0,0.03225806452,0,0
27,1,0,0,0.0303030303,4,1
27,1,0,0,0.0406504065,9,1
27,1,0,0,0.01923076923,0,0
27,1,0,0,0.04166666667,0,0
27,2,0,0,0.02830188679,7,1
27,2,0,0,0.008849557522,3,1
27,3,0,0,0.03921568627,7,1
27,3,0,0,0.01639344262,0,0
27,4,0,0,0.01851851852,4,1
27,4,0,0,0.02,0,0
27,4,0,0,0.0162601626,0,0
27,4,0,0,0.0223880597,6,1
27,4,0,0,0.0297029703,6,1
27,4,0,0,0.02777777778,0,0
27,4,0,0,0.01851851852,4,1
27,4,0,0,0.0306122449,0,0
27,4,0,0,0.02654867257,0,0
27,4,1,1,0.0796460177,7,1
27,5,1,0,0.06034482759,1,0
27,5,1,0,0.0390625,1,0
27,5,1,0,0.05925925926,4,1
27,5,1,0,0.02380952381,3,1
27,5,0,0,0.02830188679,0,0
27,5,0,0,0.02521008403,0,0
27,5,0,0,0.0306122449,0,0
27,5,0,0,0.03333333333,1,0
27,5,1,0,0.05769230769,1,0
27,5,0,0,0.04545454545,0,0
27,5,1,0,0.02521008403,1,0
27,5,1,0,0.07272727273,0,0
27,5,0,0,0.04385964912,3,1
27,5,0,0,0.03225806452,0,0
27,5,0,0,0.0325203252,5,1
27,5,0,0,0.03225806452,0,0
27,5,0,0,0.03846153846,0,0
27,5,1,0,0.01639344262,7,1
27,5,0,0,0.03636363636,0,0
27,5,0,0,0.02325581395,3,1
27,5,0,0,0.0078125,5,1
27,5,1,0,0.08163265306,2,0
27,5,0,0,0.02919708029,0,0
27,5,1,0,0.03311258278,1,0
27,5,4,0,0.02479338843,0,0
27,5,1,0,0.03539823009,3,1
27,5,1,0,0.01587301587,8,1
27,5,0,0,0.06306306306,1,0
27,5,2,0,0.05084745763,0,0
27,5,0,0,0.02380952381,0,0
27,5,0,0,0.0404040404,0,0
27,5,0,0,0.03225806452,7,1
27,5,0,0,0.0297029703,2,0
27,5,2,0,0.07368421053,0,0
27,5,0,0,0.015625,1,0
27,5,0,0,0.05839416058,3,1
27,5,0,0,0.02857142857,5,1
27,5,1,0,0.02419354839,0,0
27,5,0,0,0.02459016393,1,0
27,5,0,0,0.02325581395,2,0
27,5,2,0,0.0495049505,0,0
26,1,0,1,0.02752293578,1,0
26,1,0,0,0.02678571429,1,0
26,1,0,0,0.01769911504,0,0
26,1,0,0,0.04901960784,7,1
26,1,0,1,0.01052631579,0,0
26,1,0,0,0.05882352941,1,0
26,1,1,0,0.0198019802,3,1
26,2,2,0,0.06060606061,3,1
26,2,0,0,0.02857142857,1,0
26,2,0,0,0.02857142857,1,0
26,2,0,0,0.02631578947,2,0
26,3,0,0,0.09523809524,0,0
26,3,0,0,0.01680672269,5,1
26,3,0,0,0.02105263158,3,1
26,3,5,0,0.03773584906,2,0
26,4,0,0,0.03883495146,1,0
26,4,0,0,0.02459016393,3,1
26,4,0,0,0.0325203252,0,0
26,4,0,0,0.02040816327,0,0
26,4,0,0,0.02857142857,6,1
26,4,0,0,0.07407407407,1,0
26,4,0,0,0.02803738318,0,0
26,4,0,0,0.0303030303,0,0
26,5,0,0,0.01680672269,1,0
26,5,0,0,0.02083333333,0,0
26,5,0,0,0.01739130435,0,0
26,5,0,0,0.03703703704,3,1
26,5,3,0,0.03669724771,0,0
26,5,0,0,0.03418803419,0,0
26,5,1,0,0.01694915254,7,1
26,5,0,0,0.2419354839,0,0
26,5,3,0,0.06542056075,0,0
26,5,0,0,0.05319148936,0,0
26,5,6,0,0.008771929825,1,0
26,5,0,0,0.02678571429,9,1
26,5,1,0,0.02857142857,5,1
26,5,0,0,0,3,1
26,5,2,0,0.06140350877,3,1
26,5,0,0,0.02255639098,3,1
26,5,0,0,0.05405405405,0,0
26,5,0,0,0.02173913043,0,0
26,5,1,0,0.04201680672,0,0
26,5,0,0,0.01408450704,4,1
26,5,0,0,0.0564516129,0,0
26,5,1,0,0.02105263158,3,1
26,5,0,0,0.02803738318,0,0
26,5,1,0,0.02777777778,1,0
